:START_ID,:END_ID,:TYPE,network_layer,weight,transaction_date,maturity_days,interest_rate,currency,correlation,window_days,shares_held,layer_bridge,bridge_type,ticker,propagation_factor,created_at
BANK_BK,BANK_CU_012,repo_agreement,banking,7977757177.90126,2024-01-13,232.0,1.3090364358219757,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CMA,BANK_CU_039,overnight_lending,banking,8308055611.055296,2025-07-27,211.0,6.120139901105002,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IVZ,BANK_CU_028,overnight_lending,banking,2175684733.814224,2023-11-24,281.0,6.4779042822139985,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_CU_045,correspondent_banking,banking,1591888152.0729587,2025-07-15,250.0,2.0542733151894845,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_VRTS,repo_agreement,banking,1804853541.6651857,2025-01-31,277.0,4.767925319794154,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_020,BANK_SCHW,correspondent_banking,banking,113786808.98335096,2025-01-30,19.0,3.396470578066733,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TCBI,BANK_CU_002,reverse_repo,banking,269127383.6144914,2024-05-07,235.0,4.74331081562889,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_MTB,interbank_lending,banking,8727283815.121239,2023-11-15,93.0,1.152494220549745,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_027,BANK_FCNCA,correspondent_banking,banking,61578973.97671471,2025-06-05,44.0,3.574217836470292,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_026,BANK_CU_010,overnight_lending,banking,180445509.01699516,2025-06-16,221.0,5.140786832952094,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_024,BANK_WAL,repo_agreement,banking,174415166.7138299,2024-08-23,157.0,5.678480438430885,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WTFC,BANK_EWBC,credit_line,banking,4473094381.222384,2024-04-30,190.0,4.067996982710528,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_016,BANK_RF,repo_agreement,banking,61570534.254139155,2024-04-26,219.0,1.2435566115757013,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_KEY,BANK_MS,repo_agreement,banking,8648563616.389297,2023-11-23,187.0,5.941500550060879,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_014,BANK_CU_005,interbank_lending,banking,148229089.71858984,2025-01-31,332.0,2.2389955847519625,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_031,BANK_CU_045,interbank_lending,banking,164661070.4787831,2024-05-04,329.0,4.796004264489328,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WFC,BANK_CU_041,repo_agreement,banking,7349154556.188065,2025-02-05,363.0,1.956331212086568,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_034,BANK_CU_041,interbank_lending,banking,106387767.03405716,2024-07-22,153.0,3.2348708014957768,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_007,BANK_WAL,interbank_lending,banking,117998171.80581737,2025-06-05,355.0,2.5345794798751924,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UCBI,BANK_SIVB,repo_agreement,banking,930635946.8296531,2025-06-08,48.0,6.0505653153569074,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_040,BANK_CU_034,fed_funds_transaction,banking,80674412.7198136,2025-05-15,300.0,5.995926575861315,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_041,BANK_TCBI,repo_agreement,banking,94062905.83355384,2025-03-14,169.0,1.3233924286926322,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_HBAN,BANK_CU_019,overnight_lending,banking,3051023768.3743844,2024-06-16,192.0,2.359233071470941,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_CU_041,interbank_lending,banking,4985843972.894507,2025-08-01,309.0,5.2038332633868425,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_046,BANK_CU_038,derivative_exposure,banking,135735333.29702026,2024-12-06,153.0,4.666169899084682,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_028,BANK_BAC,letter_of_credit,banking,169417676.34833288,2025-06-06,2.0,6.258925300151946,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BANC,BANK_TFC,credit_line,banking,759409345.7501168,2025-02-11,109.0,5.119535608087802,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MTB,BANK_CU_039,syndicated_loan,banking,3462482272.291096,2024-05-28,29.0,4.386163948675674,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_047,BANK_CASH,interbank_lending,banking,55637451.29640865,2025-06-22,38.0,4.745932056912249,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_005,BANK_ZION,overnight_lending,banking,169580762.95750585,2024-11-29,98.0,4.04155322441047,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_021,BANK_CU_037,interbank_lending,banking,136867786.33631808,2025-06-08,244.0,6.084223694655675,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_STT,BANK_CU_029,overnight_lending,banking,9089154795.832594,2024-09-21,74.0,4.971640029901522,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_C,BANK_CU_048,reverse_repo,banking,5535754570.734415,2025-09-20,44.0,1.8931331565161265,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_048,BANK_WAL,interbank_lending,banking,199445801.8871464,2025-06-06,215.0,4.732119299746315,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SCHW,BANK_CU_046,interbank_lending,banking,1257664061.3725307,2024-03-24,71.0,4.851220817032534,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_CU_022,derivative_exposure,banking,98892947.98297368,2025-11-01,272.0,5.874379013770087,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_031,BANK_UMBF,interbank_lending,banking,144198438.6103847,2024-08-31,151.0,2.79856595226574,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_008,BANK_MS,credit_line,banking,81409538.58344322,2024-12-09,343.0,4.128524923260357,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_021,BANK_SCHW,repo_agreement,banking,145003785.0875063,2025-05-07,35.0,1.1261520758260095,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TCBI,BANK_STT,interbank_lending,banking,876824747.5431792,2024-12-04,72.0,2.0372213084953303,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_PNC,BANK_FNB,derivative_exposure,banking,7377306112.26791,2024-02-29,58.0,4.504419033519404,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_032,BANK_CU_006,repo_agreement,banking,199947007.52970755,2024-03-14,85.0,1.7622416103445115,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_VRTS,BANK_CU_021,overnight_lending,banking,1775067286.310372,2024-07-24,140.0,3.653708879363301,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_KEY,BANK_CVBF,credit_line,banking,6549107824.482553,2024-12-23,315.0,5.855991154921229,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_VRTS,BANK_CU_049,credit_line,banking,3685138902.244191,2024-06-05,10.0,2.339736138173264,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_035,BANK_SEIC,interbank_lending,banking,157169311.7066593,2025-02-03,215.0,4.6177982272518,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_CU_010,interbank_lending,banking,2029090628.231957,2024-06-16,188.0,5.19225400151231,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IVZ,BANK_CVBF,reverse_repo,banking,2696835710.446801,2024-09-14,87.0,3.40470216707998,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_008,BANK_UCBI,repo_agreement,banking,172162099.8414096,2025-05-06,106.0,0.8734308176387438,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_PNFP,BANK_CU_037,reverse_repo,banking,795856083.1496035,2024-01-17,64.0,2.886838616618432,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_042,BANK_CU_016,overnight_lending,banking,73177330.86786982,2025-03-07,167.0,6.049561739708869,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_ZION,interbank_lending,banking,124223842.23268442,2025-07-23,185.0,6.090032879123778,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_HBAN,BANK_CU_047,repo_agreement,banking,3344921959.370343,2024-11-16,301.0,0.9239005240160364,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BLK,BANK_CU_002,derivative_exposure,banking,2901132947.741816,2025-04-24,52.0,4.162118310482988,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_033,BANK_CU_022,overnight_lending,banking,199576013.38484132,2024-04-28,280.0,1.3478066691096078,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_HBAN,BANK_CU_008,credit_line,banking,5191245298.252356,2025-11-03,251.0,1.4332358153995972,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_CU_021,credit_line,banking,2141859807.4436967,2024-08-16,250.0,5.359392307581192,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_GS,BANK_CU_037,interbank_lending,banking,2939753613.599638,2025-05-16,158.0,1.6320971882532678,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_005,BANK_CU_004,interbank_lending,banking,59596981.42269576,2024-07-21,58.0,2.2423040436959463,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_CU_047,interbank_lending,banking,3112784731.202596,2025-11-05,245.0,6.379201141705258,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_015,BANK_CU_017,fed_funds_transaction,banking,147293327.26639867,2024-10-25,77.0,3.1550160519674773,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WFC,BANK_CU_019,repo_agreement,banking,6621868147.620839,2023-11-23,101.0,4.290527949815816,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_CU_013,derivative_exposure,banking,89429099.62107795,2025-02-18,279.0,2.217242436565912,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAFD,BANK_UMBF,interbank_lending,banking,537890853.9355327,2024-04-19,74.0,2.7808274657588465,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_CU_003,derivative_exposure,banking,2917438486.1419134,2025-10-17,105.0,3.9491411772660214,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_015,BANK_CU_027,derivative_exposure,banking,145833728.84906325,2024-06-29,269.0,4.66510809165645,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_026,BANK_CU_024,overnight_lending,banking,74598128.41180076,2024-12-24,107.0,4.142740353331636,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_OZK,BANK_CU_016,derivative_exposure,banking,395706720.6745561,2024-02-10,67.0,5.492699911901248,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_FHN,derivative_exposure,banking,163890175.00611824,2025-06-20,30.0,2.857740522177279,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_017,BANK_CU_048,overnight_lending,banking,175472798.20545754,2024-05-17,32.0,5.005150411411251,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_001,BANK_FHN,interbank_lending,banking,79873615.51008402,2025-04-04,135.0,6.14148863349153,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_036,BANK_IVZ,interbank_lending,banking,162382773.68126237,2024-10-30,19.0,1.0064755842641844,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_049,BANK_PNFP,interbank_lending,banking,53151843.81283968,2024-08-27,147.0,4.8211383685061415,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_034,BANK_CU_050,repo_agreement,banking,155978658.45785242,2024-08-30,127.0,2.090595969600845,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_007,BANK_CU_033,overnight_lending,banking,97253692.42201744,2025-04-27,10.0,2.3990838030351975,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_015,BANK_SEIC,interbank_lending,banking,146875016.02386552,2025-10-18,116.0,1.6037426472228635,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_015,BANK_EWBC,credit_line,banking,182760548.00351727,2025-01-16,141.0,4.550128047546371,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TROW,BANK_AMG,correspondent_banking,banking,2413148124.0262146,2024-07-19,344.0,5.8169270893548894,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FITB,BANK_CFG,interbank_lending,banking,3117490150.9474134,2025-02-26,324.0,3.896993235052181,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SCHW,BANK_VRTS,repo_agreement,banking,1296800741.829209,2024-07-27,218.0,5.512635700730697,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TFC,BANK_ZION,correspondent_banking,banking,4650572796.108212,2025-09-20,179.0,4.558783128737884,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_008,BANK_CU_031,credit_line,banking,57482681.3924533,2025-08-21,99.0,4.969585681533875,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UMBF,BANK_CU_003,credit_line,banking,531972530.86763775,2024-12-27,333.0,6.296995559890132,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SBNY,BANK_MTB,credit_line,banking,3231586936.082184,2025-03-28,156.0,2.867534207204819,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_050,BANK_CU_036,derivative_exposure,banking,177451300.9658488,2025-06-14,201.0,1.788389049864948,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_033,BANK_CU_043,correspondent_banking,banking,56618935.19354185,2025-04-29,202.0,1.452750728809494,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_047,BANK_CU_012,overnight_lending,banking,95229111.83034034,2024-11-04,126.0,1.72123240529524,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_007,BANK_APAM,interbank_lending,banking,55646579.555006705,2025-03-26,55.0,5.077660998107842,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_JPM,BANK_MTB,overnight_lending,banking,6896488181.069109,2024-01-17,285.0,2.458039062226913,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_USB,BANK_CU_020,derivative_exposure,banking,9727145523.441856,2024-04-08,272.0,1.8391266870909857,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FITB,BANK_CFG,repo_agreement,banking,4060809883.099642,2025-07-23,293.0,2.576322063108456,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_USB,BANK_CU_043,syndicated_loan,banking,7459171492.833043,2024-12-15,342.0,5.709258514359254,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_042,BANK_CU_031,fed_funds_transaction,banking,183929224.0197388,2025-03-16,239.0,0.6054510953775267,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_011,BANK_CU_045,interbank_lending,banking,99725655.3011292,2024-09-19,118.0,5.408706055796895,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_BAC,interbank_lending,banking,121134300.50182258,2024-11-05,1.0,5.616654279119856,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_034,BANK_BEN,overnight_lending,banking,52660682.11700905,2024-03-15,127.0,4.043266956696726,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_005,BANK_HBAN,reverse_repo,banking,133805416.84014364,2024-02-03,278.0,1.904505553422964,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UCBI,BANK_IBOC,interbank_lending,banking,760353696.747482,2024-02-23,116.0,1.6771644146726954,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_016,BANK_CU_022,reverse_repo,banking,89639646.80315417,2024-07-13,220.0,5.528774812267422,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FCNCA,BANK_CU_008,correspondent_banking,banking,942321298.3636218,2024-12-25,96.0,2.915604531228546,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_042,BANK_BLK,repo_agreement,banking,50823626.16125482,2025-05-30,248.0,1.0103037928210203,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SCHW,BANK_FNB,letter_of_credit,banking,3441626702.1529408,2024-08-23,33.0,2.2948684614374217,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_CU_009,repo_agreement,banking,194200085.10336336,2025-03-26,98.0,4.389430592283458,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FHN,BANK_CU_014,syndicated_loan,banking,5888772873.841091,2024-10-03,2.0,6.347946411799944,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_009,BANK_CU_046,repo_agreement,banking,117472175.9632977,2025-01-12,171.0,5.132054602233242,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_C,BANK_CU_010,repo_agreement,banking,2536132619.5941076,2024-11-24,359.0,1.0056256147398217,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_005,BANK_CU_016,syndicated_loan,banking,189182492.73025367,2023-11-24,157.0,4.136167936909738,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_034,BANK_CU_040,overnight_lending,banking,172652320.0742775,2025-01-08,13.0,1.1382086303490957,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_041,BANK_BK,derivative_exposure,banking,146794189.52043694,2025-01-26,87.0,2.15215049540815,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_006,BANK_CASH,interbank_lending,banking,172974191.0606712,2024-03-05,317.0,5.783895240560608,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_013,BANK_CU_015,credit_line,banking,80891868.650752,2024-06-28,307.0,1.8245855783793723,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FCNCA,BANK_CU_013,overnight_lending,banking,391488199.3323278,2025-05-29,124.0,3.842938527659697,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_USB,BANK_SCHW,reverse_repo,banking,6725522492.710072,2024-07-09,351.0,0.7462885254613183,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_STT,BANK_CU_015,interbank_lending,banking,8597866025.698935,2024-04-20,156.0,1.6244893875131627,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAFD,BANK_IVZ,repo_agreement,banking,641235523.9953067,2024-03-10,7.0,4.018733171199709,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_008,BANK_CU_028,reverse_repo,banking,75815518.65198201,2024-04-27,28.0,1.5966815736640907,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAFD,BANK_CU_035,interbank_lending,banking,643617503.5479746,2025-03-29,135.0,3.4703422180367447,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CFG,BANK_CU_050,letter_of_credit,banking,5681318979.222849,2024-05-18,315.0,4.089748131777816,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_036,BANK_FITB,overnight_lending,banking,190766915.5726212,2024-12-21,87.0,5.130114315278144,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_CU_015,repo_agreement,banking,87620320.5546043,2024-03-11,91.0,4.214282606298462,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_016,BANK_TCBI,credit_line,banking,58474161.778343745,2024-01-27,199.0,6.1373593887320945,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_OZK,BANK_CU_013,interbank_lending,banking,808404876.2492669,2025-01-08,302.0,2.9089749319045746,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_CU_003,interbank_lending,banking,194666498.34270573,2024-03-24,314.0,0.9548412493554824,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_CU_046,credit_line,banking,3094773763.3098965,2025-02-10,124.0,4.8725393526940035,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_HBAN,BANK_CATY,correspondent_banking,banking,7737799593.104871,2025-11-03,119.0,6.069943098297921,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_050,BANK_FCNCA,reverse_repo,banking,123806128.01346004,2023-12-07,324.0,1.522299471437654,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_022,BANK_SCHW,interbank_lending,banking,87164131.41160385,2024-10-16,193.0,3.325541972655098,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TROW,BANK_CU_029,interbank_lending,banking,2560496494.5493135,2025-02-17,9.0,4.806166689317298,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_PNFP,BANK_CFG,letter_of_credit,banking,469760747.3672806,2025-10-08,358.0,0.9185926254936376,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_016,BANK_PNFP,reverse_repo,banking,195913955.7914443,2025-11-01,281.0,1.464569388323919,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SEIC,BANK_UCBI,repo_agreement,banking,1973875297.6832075,2025-09-20,343.0,3.7229345752635776,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_007,BANK_CU_002,reverse_repo,banking,118507229.08551805,2023-11-29,109.0,5.0140231286596695,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_017,BANK_CU_007,derivative_exposure,banking,196992353.934026,2025-10-28,68.0,2.0951213847224524,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_CU_045,interbank_lending,banking,199718727.76973623,2024-05-05,172.0,3.589529182072841,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_FHN,repo_agreement,banking,139321176.21726948,2024-09-22,30.0,0.9181186337806524,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_050,BANK_HBAN,interbank_lending,banking,106657599.24770977,2024-04-20,184.0,3.8533850575571207,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_009,BANK_CU_001,reverse_repo,banking,94146222.49291492,2024-03-05,335.0,3.876139217323078,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_041,BANK_HBAN,syndicated_loan,banking,63680994.79354705,2024-06-02,344.0,3.867768148772732,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_022,BANK_CU_006,interbank_lending,banking,185649663.2010644,2024-08-01,159.0,3.049850561989591,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_032,BANK_GS,fed_funds_transaction,banking,89513459.86109865,2024-09-03,159.0,1.0502844201005328,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SCHW,BANK_BLK,interbank_lending,banking,3136711771.2820096,2025-09-28,207.0,4.752652556529874,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MS,BANK_TCBI,letter_of_credit,banking,2892747558.295714,2024-02-02,158.0,4.840060119649919,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FITB,BANK_USB,credit_line,banking,7352480385.703345,2024-05-31,66.0,2.0986526047933856,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_008,BANK_CU_023,credit_line,banking,61088315.957266815,2025-07-19,345.0,6.054107048071562,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_EWBC,BANK_CU_032,reverse_repo,banking,766079539.4455389,2024-01-10,5.0,5.497752276438586,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_KEY,BANK_MS,credit_line,banking,8636945346.065163,2024-07-01,151.0,4.401339779849398,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SCHW,BANK_CU_046,credit_line,banking,1436731189.3169646,2023-11-14,33.0,5.439766533331722,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_STT,BANK_CU_035,overnight_lending,banking,3113221035.0596128,2024-03-22,267.0,2.1887865537966325,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_HBAN,BANK_CU_004,interbank_lending,banking,4053575261.5395384,2024-11-01,3.0,2.562295476886291,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_006,BANK_WTFC,repo_agreement,banking,90412864.93692304,2025-07-29,50.0,2.0706044591971153,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_CU_048,repo_agreement,banking,3538046024.130477,2023-12-11,334.0,5.7596608272392675,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SNV,BANK_CU_046,interbank_lending,banking,265194212.44502065,2024-07-04,268.0,2.92101647895658,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_033,BANK_CU_040,overnight_lending,banking,107229905.0778018,2025-02-28,51.0,5.730079380955042,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_048,BANK_CU_046,repo_agreement,banking,156418543.19183177,2025-05-06,321.0,5.138704806635324,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_CU_039,interbank_lending,banking,2434554975.9783874,2023-12-15,241.0,4.7752387504805585,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IBOC,BANK_CATY,repo_agreement,banking,853891759.536366,2025-04-21,105.0,6.462988219299136,USD,,,,,,,,2025-11-13T14:41:50.611004
