date,institution_id,total_assets,cash_equivalents,securities,loans,other_assets,total_liabilities,deposits,borrowings,equity,layer
2025-10-03,CU_041,77684323728.6578,5048138812.3185,17099070278.5776,48424602089.1766,6571479906.149601,70270128181.41042,48748402856.726875,13028667066.585728,7136426176.085687,banking
2025-10-04,CU_041,78892910711.36996,11825072642.060457,14695567393.450027,48764193517.01176,5952791205.685523,70569191411.22557,52775412700.508095,15546707574.312408,8395199663.65172,banking
2025-10-05,CU_041,77904753621.00394,11045712082.977808,15017155936.60837,42533097382.18506,7024134397.136697,69848017031.67873,53335414529.81462,9539891955.14941,7188104883.73766,banking
2025-10-06,CU_041,78611058716.07164,7839794779.623552,15565573809.523596,45253201082.63207,4304844983.164851,69616939666.58263,58466386310.58661,14529939686.329756,9201972882.517948,banking
2025-10-07,CU_041,79097229818.03673,8078988019.080096,16436926148.035847,43169601232.30931,7251563000.824006,70060381497.25008,52941599111.78006,11298423836.637842,7767830420.235609,banking
2025-10-08,CU_041,78022352664.4246,10249553232.848412,13458355822.118008,50395241913.88388,5906133949.281092,70879924359.52806,54266247301.75978,14271780845.311758,6352669140.819251,banking
2025-10-09,CU_041,76723010703.38016,9490003415.724009,15310065588.455807,49521848301.83016,5642418495.542172,68134278525.741806,56004953044.909836,11308512372.020142,6292000624.803512,banking
2025-10-10,CU_041,78961929019.58415,6930444215.488825,18589808520.681107,40798524861.63059,4184149667.834197,71730909151.37038,51606655844.56216,13648884230.310453,8856864961.345127,banking
2025-10-11,CU_041,77870438175.6358,6967014304.057609,17434747184.10908,46410610377.91442,5266768558.581944,68545721897.2871,49132566964.68915,12433878398.939146,7290294937.266007,banking
2025-10-12,CU_041,77792200030.8123,10227078064.910522,14124597582.387613,49015593876.54556,7338715678.505233,68871508413.1794,54745434311.16728,13621311765.98212,7422106416.487038,banking
2025-10-13,CU_041,79632665734.78188,10876354340.360516,15088146440.237724,48386726993.936844,7921442253.446096,73051094703.13318,50643634318.53974,15619027184.01363,8335999135.554454,banking
2025-10-14,CU_041,76901295168.95564,9270750928.9762,19142609867.18183,42291640097.37913,4065438061.7038994,68688654353.877045,49440342584.25435,8841126511.86148,8083543234.868556,banking
2025-10-15,CU_041,76740379524.57486,5503985713.304231,19144674591.448063,45510339338.70661,4278759924.6739774,70560828889.46136,49648675115.70934,8458568154.709894,7709865795.443534,banking
2025-10-16,CU_041,79716651206.14632,11911802974.173466,15714693636.55205,44736120530.61321,7382111958.255177,71960869265.01028,56620905242.06349,11505198440.594765,8138186085.399778,banking
2025-10-17,CU_041,77976254797.57344,4562876691.913716,15531130800.526348,43979358089.93788,5966807325.074877,69357151078.66225,56533877830.54716,12743770557.531454,8627170595.1036,banking
2025-10-18,CU_041,77925761551.42293,9102138063.743193,17554859244.990868,45209867969.29853,7470813847.132514,68708924457.097244,57910708086.62442,14807441009.27968,8805673124.047585,banking
2025-10-19,CU_041,78486674377.19406,4361000430.3094635,12822979760.43108,47826940476.40982,7839588118.262426,71315540625.05737,48609514796.02662,15096872734.288723,6435877376.008387,banking
2025-10-20,CU_041,78957453494.14674,4550137392.138801,12129817935.53479,47634430159.88932,5322357056.406672,70837728775.169,53313975028.08678,11134434148.138035,9195951720.11548,banking
2025-10-21,CU_041,76844415487.10793,6479241054.705776,13432317609.130827,41133536851.95271,4662486561.864393,69836411651.71162,49752313807.85953,13611419007.696674,7896629991.384494,banking
2025-10-22,CU_041,77780886991.36894,7328125347.636658,14110585452.223974,41704887412.151695,5948628076.299533,69904239278.10667,49502680016.621346,15357466944.166845,7113632543.555498,banking
2025-10-23,CU_041,76986310522.12495,6951435286.231137,12589766018.937265,49295664457.34268,7091360006.371494,68500403435.06413,48135929688.37506,10990846080.35298,7727947122.7006445,banking
2025-10-24,CU_041,78051878967.38794,9517935975.960377,18274277546.728786,41077767542.57904,6109330900.289229,70614549802.97617,50088367010.267876,10100523921.758892,8310590470.366218,banking
2025-10-25,CU_041,77085511654.02165,6520898638.967436,13308711894.770666,45241752546.89938,7187723467.728516,68741172681.87027,49519381630.921326,10128115072.310495,8863612299.5855,banking
2025-10-26,CU_041,77213821435.48993,4408326614.954069,11729349515.744759,47078353879.7204,5006800353.410432,70636045982.70938,53670354189.101494,8126464805.083388,8270242344.067278,banking
2025-10-27,CU_041,76608610900.67365,7587772742.205178,15454408398.960554,40228362482.81671,4933720175.502622,68584517498.648865,46687483132.227165,9823531227.516191,7208366989.956146,banking
2025-10-28,CU_041,79375411465.29419,9425840763.7933,18658599444.79575,43692037711.786385,7799138177.118782,71466749429.59836,49717935340.74347,12014984942.470484,8652914432.21714,banking
2025-10-29,CU_041,79411101533.46106,5461287048.747177,15004562549.927862,46052638398.45567,7686181296.205827,70571531178.91667,57402241845.4187,8072425418.739666,8476110722.228252,banking
2025-10-30,CU_041,77726290670.83412,9760928175.44613,12019627107.926819,50376284731.9265,6179635823.505935,68509245254.18318,47574272229.36555,11389722503.70603,8421359590.075273,banking
2025-10-31,CU_041,78509685415.74982,5108098619.588483,17121543413.551294,48560599379.29537,7615152753.364875,71641053220.37436,48617491700.49938,10882085165.229061,8358455043.564678,banking
2025-11-01,CU_041,79603916575.75024,4349393185.392229,19371204205.87351,46274533786.42006,6638005370.465278,70554188113.47987,54148892652.129234,12090294583.492332,7458025403.306502,banking
2025-11-02,CU_041,77493701259.53024,9515539387.25313,18119197979.66289,43889223781.64911,6288007489.198109,71086089032.01329,57461046971.24572,14785798999.431723,9131416352.368256,banking
2025-11-03,CU_041,77907695043.0683,9692815066.810205,15779611403.236704,47856411956.025536,7112653683.975692,70516599662.70827,47140734314.48136,13844346805.488037,9333447503.58606,banking
2025-11-04,CU_041,78904081583.40443,4131465261.198231,17875956996.04605,46235539310.57195,7327471699.270118,69951688483.13934,57279512144.95347,15332848266.63642,7797513430.807502,banking
2025-11-05,CU_041,78048472215.14606,9595556695.430796,14164919089.74507,48814528275.221214,7225237922.05434,70659732017.87614,52955618031.86585,14346826635.276064,6803683776.917651,banking
2025-11-06,CU_041,76981870811.8756,4135702108.554657,11564576570.99039,46145787241.93727,4681065617.940499,70375189862.80284,50900075501.07225,12509487321.326134,8255368557.32718,banking
2025-11-07,CU_041,78387262417.27916,4898648754.099589,14763012508.321503,39902068535.80744,4650143777.698351,70165553472.43953,55666785646.99403,11860316821.926702,8487915781.3430805,banking
2025-11-08,CU_041,78295014841.52975,4129099669.84053,15636892411.235046,40710109757.93179,7236851294.071095,70817364030.36002,54400102161.28664,12639047932.010946,7666059508.56174,banking
2025-11-09,CU_041,77447202298.98717,5310233952.892925,15364937277.941057,45076945472.333565,5618823053.141863,70158255541.34955,53337176142.72456,10300743389.094646,6632634256.25214,banking
2024-11-09,SIVB,120987405948.18135,14759058448.527637,29228749858.27831,63095823525.17285,8218062983.692145,106642619747.71132,75725389107.61128,16168710888.719873,10902756740.798832,banking
2024-11-10,SIVB,123135999204.376,7074467768.499904,27410709928.933277,72354786795.12395,9291346315.334259,110793872652.81299,84167512759.21631,22874579001.37822,12254825088.947016,banking
2024-11-11,SIVB,122955361369.77669,7100771455.457886,25146534909.509037,71185989728.84874,12185291236.127848,109520712620.44307,74165262613.53381,23552840376.88983,12384494387.83462,banking
2024-11-12,SIVB,120373757271.29274,7369093869.877919,29799770385.346058,66926257061.22838,9328660853.34187,107415390559.66017,72551753604.99875,21320445239.434177,12459437310.848267,banking
2024-11-13,SIVB,122701049739.42636,14524704332.230953,20262916107.030518,68420330340.11254,9005447817.634909,111716578029.95146,85306746912.82135,17618274840.77019,11774986906.31403,banking
2024-11-14,SIVB,123437988434.03987,12857184494.1002,30688519979.570328,62209078817.358765,10887484906.871315,109361535517.6518,90081559416.88367,15737403417.939894,11073860303.57643,banking
2024-11-15,SIVB,122223582865.19833,11640654776.26665,22162212107.446617,67042641539.8244,7769943446.798053,109583962481.90114,85265423249.58707,17748912152.794476,11957067435.063162,banking
2024-11-16,SIVB,124198886815.55467,17659639864.576088,24347026994.8148,66450244587.53616,7190652963.902524,113744509890.66322,83334857268.35617,21873731217.169678,12847628829.578733,banking
2024-11-17,SIVB,120740842051.41283,9421939345.942646,29109321358.339478,68536058368.802185,9317106070.791069,107706027689.19528,81021527115.45883,21864028373.25118,13660725230.908167,banking
2024-11-18,SIVB,122602464419.58607,10688870687.94127,18726362225.62123,68785402243.42175,6461254083.81904,109252532637.03104,80541487469.6864,18114273229.892075,13997043602.792572,banking
2024-11-19,SIVB,119946251647.34294,6629307369.2965765,28349520550.803787,73575041263.33496,6163611859.804965,109561604135.40189,81988489248.76978,13977418085.994268,12942096908.13652,banking
2024-11-20,SIVB,123074069696.34314,15742175821.372702,24064392747.718758,67213835785.653114,10847490874.427902,110609399735.09421,84666071707.79202,21040846255.86832,11561301561.65479,banking
2024-11-21,SIVB,120246342614.73087,11216659413.40533,26457206874.466583,68024444115.73519,8466983003.089553,108895354579.51118,72403325674.64757,20086386179.76109,9886463315.658415,banking
2024-11-22,SIVB,124532788190.4172,6297868596.871835,25607403396.27616,78627616281.9486,11135668293.368002,112903036605.31094,75946080994.62706,18405123991.776764,13647164262.328497,banking
2024-11-23,SIVB,123041536684.22864,14257019599.445976,26627536030.43155,76623187821.85835,10534068530.570465,109232993591.65181,78266493296.56992,14376967083.871923,11457034989.506021,banking
2024-11-24,SIVB,122675165127.15002,14697203466.188282,21328636493.92606,69595223118.94734,7946029126.32965,109648933002.27367,81844092506.92134,23293840063.35563,11135543631.274395,banking
2024-11-25,SIVB,124451714268.43834,10597416403.274809,20002631817.537033,70899109141.25858,10108141891.527271,110032537337.80307,79286104265.07455,15459340524.655197,11341244531.797909,banking
2024-11-26,SIVB,120010049296.12447,9504940614.585836,21175335418.79423,66947368489.704025,11932018726.463942,106777554077.4791,82358626288.66885,16707866518.823399,12505736240.612505,banking
2024-11-27,SIVB,123093035754.06673,15712848501.518446,30340638582.624138,68605214110.21091,6233940003.508688,111238217717.29662,74974018102.50328,14604402784.880013,13620936489.442547,banking
2024-11-28,SIVB,121003920234.09424,11270322001.021795,19491490662.319546,64866277186.12528,11076413550.450453,107143932828.3226,84081486597.1796,20253292650.47709,9936947143.634283,banking
2024-11-29,SIVB,121481270888.8415,11133716779.442097,19774807220.0667,64646674080.44817,7157922908.845145,111162183121.29005,90549946160.22021,16888460988.05573,11712507294.270876,banking
2024-11-30,SIVB,120253537232.8436,17757990804.899933,19234353457.709217,62716163251.5865,9839437916.988573,106508373865.60376,83582765801.17104,14922586562.02669,12855992989.86565,banking
2024-12-01,SIVB,120860098895.43425,15610121574.375456,22543089231.068405,70774768394.02974,11806985769.814007,110652995964.20775,86980089574.21844,16906472883.908068,10581472297.289047,banking
2024-12-02,SIVB,123967930239.75764,15534129000.605143,25894083389.024654,71066410065.84427,9441980657.083584,111994673424.06728,87237829114.03459,20191361735.661476,14624363970.511599,banking
2024-12-03,SIVB,122161101884.97514,14723829651.87505,19565888586.291973,74028643910.01183,6913383193.269327,107684330702.10649,86203580366.06047,20464694856.748493,11942272461.615822,banking
2024-12-04,SIVB,123402543659.7115,10059406717.854626,23293539243.831627,66972722285.438614,6363109423.055682,110312213443.72417,91933592634.62953,14744580666.269367,12326306627.57248,banking
2024-12-05,SIVB,123037647814.35075,6314147938.306885,20719716385.973076,69511517241.07799,8070830620.20651,110012310604.21309,77255803821.01088,22790081157.5147,11919043343.494238,banking
2024-12-06,SIVB,122229826192.24231,14405645173.265802,29881195781.429253,73854353268.86044,11712621983.91924,111487311020.32118,86178726910.68097,19972108511.521748,12974284731.223124,banking
2024-12-07,SIVB,123952564320.92422,13713085470.117525,29140113892.807037,79243797190.08162,9724755334.047283,110177324644.17784,86008589878.65526,24317049392.993797,10464577274.451187,banking
2024-12-08,SIVB,123978768210.88765,17000349774.413364,19759070514.00847,67592935639.50166,11529914704.969889,112132697714.60759,80733663287.89568,22340411697.3804,9936313984.462317,banking
2024-12-09,SIVB,120586601391.06192,12222383645.084082,24053742379.91374,78047557165.76353,7762667332.74955,106436503925.66106,78430681519.41547,13911570459.213684,13228655926.108402,banking
2024-12-10,SIVB,121415562162.85489,15377392814.684124,22647877421.697105,67115340079.49535,6308281509.103343,108272998579.5704,73230011150.44994,15091473498.027418,10659476527.154179,banking
2024-12-11,SIVB,120654464426.04764,17469412995.467125,18221743496.07175,62504420547.795296,11776222334.279913,106573054359.55107,77384288365.97672,22738876220.83925,12753639960.682034,banking
2024-12-12,SIVB,123425097087.71448,11313432769.83357,25854202268.21029,72683233274.63802,9554997867.10228,110365793431.8723,76493869468.36926,21591724444.41678,11134126576.51985,banking
2024-12-13,SIVB,123733539905.455,9682376760.596064,19564566821.410625,67999850664.55797,9845868098.8466,113053184790.94461,81506623084.64992,13737919831.562672,10249118011.604818,banking
2024-12-14,SIVB,121967904463.08897,14856912799.3638,24862457607.73492,62707393968.59277,7330494507.88299,107337510326.80594,88457701291.96703,13230185608.451336,12622247019.535202,banking
2024-12-15,SIVB,121493156118.80093,9164914592.451166,28756622195.78805,71753640356.7576,8355069826.506026,108559328000.12851,79058374724.44824,18461602570.208645,13462986799.650627,banking
2024-12-16,SIVB,122650912666.8191,17324782287.80446,22898980568.297585,74922169605.68404,7525490563.632415,112562842985.40369,74806927021.63646,15389369386.273144,14318339696.517078,banking
2024-12-17,SIVB,124162060405.6571,6873795880.300415,27995304626.2789,73234658702.21017,7502071615.756279,111115538274.90007,91191057858.4875,23109963507.33246,11073403311.77182,banking
2024-12-18,SIVB,121146972652.6393,8616046754.173899,23040154348.66177,77862401051.09987,10007301655.967007,107461588692.80531,89988292971.12111,18827666223.359955,12043449979.24395,banking
